"Sample","Num","Lett","Date","Time","Date.Time","C_ppm","Flush","Notes","Day","moles_C_P","mass_C_P","time_diff","mass_diff","rem_moles_C","rem_mass_C","adj_mass_diff","flux","time_hours","C_resp","C_resp_cum","time"
"3C","3","C",NA,"4:30 PM",2022-11-14 16:30:00,9132,8,NA,NA,0.000157927855298189,1.89687146998655,7.5,1.35909220632085,1.09794073796483e-05,0.131873662036956,1.39647951589309,0.186197268785745,73,15.6595854955397,92.2322765385392,11.375
"4A","4","A",NA,"4:30 PM",2022-11-14 16:30:00,3127,8,NA,NA,5.4078011773701e-05,0.649530999413923,7.5,0.468194075049243,3.75959339423568e-06,0.0451564762581647,0.480800919876034,0.0641067893168045,73,5.02036680158687,31.125625125404,11.375
"4B","4","B",NA,"4:30 PM",2022-11-14 16:30:00,3264,8,NA,NA,5.64472754810873e-05,0.67798822580334,7.5,0.502882810866999,3.92430855093868e-06,0.0471348700053245,0.515056430785654,0.0686741907714205,73,5.35001429675799,31.1674093622508,11.375
"4C","4","C",NA,"4:30 PM",2022-11-14 16:30:00,3154,8,NA,NA,5.45449469569085e-05,0.655139357899428,7.5,0.486057735410483,3.79205550541072e-06,0.0455463786754882,0.497812571251271,0.0663750095001695,73,5.20539896535281,30.1208415450787,11.375
"5A","5","A",NA,"4:30 PM",2022-11-14 16:30:00,5349,8,NA,NA,9.25050479621128e-05,1.11107813107294,7.5,0.82941390491199,6.43110491390043e-06,0.0772440011208581,0.84899567075979,0.113199422767972,73,9.11976674738787,72.2828395680834,11.375
"5B","5","B",NA,"4:30 PM",2022-11-14 16:30:00,5205,8,NA,NA,9.0014726985006e-05,1.08116688581691,7.5,0.844992678482839,6.25797365430019e-06,0.0751645215617996,0.861411902501238,0.114854920333498,73,9.40187339849108,73.1091626779119,11.375
"5C","5","C",NA,"4:30 PM",2022-11-14 16:30:00,5145,8,NA,NA,8.89770932445448e-05,1.06870386696023,7.5,0.827959886045378,6.18583562946676e-06,0.0742980717455253,0.844696808329744,0.112626241110633,73,9.33943502174989,75.0662616307045,11.375
"6A","6","A",NA,"4:30 PM",2022-11-14 16:30:00,4954,8,NA,NA,8.56739591707435e-05,1.0290299235998,7.5,0.825259565293097,5.95619625041367e-06,0.0715398731637186,0.839426019789183,0.111923469305224,73,9.0949439951891,56.6445175007785,11.375
"6B","6","B",NA,"4:30 PM",2022-11-14 16:30:00,4771,8,NA,NA,8.25091762623369e-05,0.991017716086929,7.5,0.771876301190322,5.7361752746717e-06,0.0688972012240818,0.787111377126479,0.104948183616864,73,8.54950080602941,55.7659414578421,11.375
"6C","6","C",NA,"4:30 PM",2022-11-14 16:30:00,4804,8,NA,NA,8.30798748195905e-05,0.997872376458102,7.5,0.774161187980713,5.77585118833009e-06,0.0693737486230327,0.789713962182838,0.105295194957712,73,8.53286080332074,52.7092953858798,11.375
"7A","7","A",NA,"4:30 PM",2022-11-14 16:30:00,1952,8,NA,NA,3.37576843563365e-05,0.405463546803958,7.5,0.243028867705241,2.34689040791431e-06,0.0281885006894588,0.25432159697735,0.0339095462636467,73,2.74119854806615,18.3894780625988,11.375
"7B","7","B",NA,"4:30 PM",2022-11-14 16:30:00,2024,8,NA,NA,3.50028448448899e-05,0.420419169431973,7.5,0.251752980904917,2.43345603771443e-06,0.029228240468988,0.263478935085163,0.0351305246780217,73,2.79724874140457,17.5870553928219,11.375
"7C","7","C",NA,"4:30 PM",2022-11-14 16:30:00,1754,8,NA,NA,3.03334930128147e-05,0.364335584576917,7.5,0.237005075257846,2.10883492596398e-06,0.0253292162957534,0.245857304214116,0.0327809738952155,73,2.74039937234029,17.581625164555,11.375
"8A","8","A",NA,"4:30 PM",2022-11-14 16:30:00,2725,8,NA,NA,4.71258657126112e-05,0.566028773074173,7.5,0.45199215053556,3.27626862785169e-06,0.0393512624891266,0.45992016635447,0.0613226888472627,73,4.72111021580868,37.6655553331519,11.375
"8B","8","B",NA,"4:30 PM",2022-11-14 16:30:00,2920,8,NA,NA,5.049817536911e-05,0.60653358435838,7.5,0.487511754277095,3.51071720856034e-06,0.0421672243920182,0.495786350022515,0.0661048466696687,73,4.97844607633817,39.8179154516049,11.375
"8C","8","C",NA,"4:30 PM",2022-11-14 16:30:00,3164,8,NA,NA,5.47178859136521e-05,0.657216527708875,7.5,0.540271867437036,3.80407850954963e-06,0.0456907869782006,0.548402054879744,0.0731202739839659,73,5.37191940166088,40.7066316468718,11.375
"9A","9","A",NA,"4:30 PM",2022-11-14 16:30:00,3386,8,NA,NA,5.85571307533584e-05,0.703329697478587,7.5,0.576206905140461,4.07098920143332e-06,0.0488966512984157,0.585044693266459,0.0780059591021945,73,5.59208805491318,26.7813489158349,11.3541666666667
"9B","9","B",NA,"4:30 PM",2022-11-14 16:30:00,3474,8,NA,NA,6.00789935727014e-05,0.721608791801717,7.5,0.58555416928297,4.17679163785569e-06,0.0501674443622847,0.595012913110632,0.0793350550814176,73,5.63203479869179,26.6524864393292,11.3541666666667
"9C","9","C",NA,"4:30 PM",2022-11-14 16:30:00,3517,8,NA,NA,6.08226310866986e-05,0.730540621982337,7.5,0.570390829674011,4.22849055565298e-06,0.050788400063948,0.581524709813136,0.0775366279750848,73,5.45634758185832,26.6949034846434,11.3541666666667
"1A","1","A",NA,"8:30 AM",2022-11-16 08:30:00,9463,9,NA,NA,0.0001636521347664,1.96562579067923,23.25,1.7491846965349,1.13773688166461e-05,0.136653576856736,1.76423204167753,0.0758809480291411,40,3.75233880834978,89.2469811009958,13.0416666666667
"1B","1","B",NA,"8:30 AM",2022-11-16 08:30:00,10684,9,NA,NA,0.000184767981384785,2.21924822441265,23.25,1.9473466963561,1.28453776220064e-05,0.154285830617919,1.96624974318115,0.0845698814271462,40,4.16344717581906,88.8006671897349,13.0416666666667
"1C","1","C",NA,"8:30 AM",2022-11-16 08:30:00,11094,9,NA,NA,0.000191858478611269,2.30441218659996,23.25,2.0464276962667,1.33383207917015e-05,0.160206571029127,2.06436320746358,0.0887898153747776,40,4.21926732736608,86.194230424983,13.0416666666667
"2A","2","A",NA,"8:30 AM",2022-11-16 08:30:00,10820,9,NA,NA,0.000187119951196497,2.24749773382112,23.25,1.98286630009764,1.30088904782955e-05,0.156249783534807,2.00126391786319,0.0860758674349759,40,4.03504980843989,89.065584718223,13.0416666666667
"2B","2","B",NA,"8:30 AM",2022-11-16 08:30:00,9530,9,NA,NA,0.000164810825776582,1.97954282840252,23.25,1.76393260218197,1.14579229443767e-05,0.137621112484909,1.77892218400352,0.0765127821076783,40,3.49929676340313,84.5178575344074,13.0416666666667
"2C","2","C",NA,"8:30 AM",2022-11-16 08:30:00,9394,9,NA,NA,0.00016245885596487,1.95129331899405,23.25,1.72342779089777,1.12944100880876e-05,0.13565715956802,1.73926938170532,0.0748072852346374,40,3.4627666204332,85.2147335370522,13.0416666666667
"3A","3","A",NA,"8:30 AM",2022-11-16 08:30:00,16706,9,NA,NA,0.000288911821135737,3.47011988366133,23.25,3.23041448765121,2.00856307144551e-05,0.241248510511321,3.24707920578422,0.139659320678891,40,6.48335611587638,99.5384070608061,13.0416666666667
"3B","3","B",NA,"8:30 AM",2022-11-16 08:30:00,16515,9,NA,NA,0.000285608687061935,3.43044594030091,23.25,3.15148203489224,1.98559913354021e-05,0.238490311929514,3.17087606994651,0.136381766449312,40,6.47009548486169,98.3637878657287,13.0416666666667
"3C","3","C",NA,"8:30 AM",2022-11-16 08:30:00,17204,9,NA,NA,0.000297524181181564,3.57356294017177,23.25,3.31848648757174,2.06843763205726e-05,0.248440043986398,3.33621982714482,0.143493325898702,40,6.59381189368895,98.8260884322282,13.0416666666667
"4A","4","A",NA,"8:30 AM",2022-11-16 08:30:00,7387,9,NA,NA,0.000127750007346444,1.53440533823813,23.25,1.39544267798616,8.88139315740932e-06,0.106674413213643,1.40510359343762,0.0604345631586073,40,2.49082704950824,33.6164521749123,13.0416666666667
"4B","4","B",NA,"8:30 AM",2022-11-16 08:30:00,7820,9,NA,NA,0.000135238264173438,1.62434679098717,23.25,1.48600728167803,9.40198923662392e-06,0.11292729272109,1.49562487463868,0.0643279515973626,40,2.66004284737566,33.8274522096264,13.0416666666667
"4C","4","C",NA,"8:30 AM",2022-11-16 08:30:00,7450,9,NA,NA,0.000128839522773928,1.54749150803765,23.25,1.41413720627118,8.95713808348443e-06,0.107584185520731,1.42340821930532,0.0612218588948525,40,2.55193736790044,32.6727789129792,13.0416666666667
"5A","5","A",NA,"8:30 AM",2022-11-16 08:30:00,12030,9,NA,NA,0.000208045564962463,2.49883528076415,23.25,2.33743918657015,1.4463673979103e-05,0.173723188163007,2.34865971169091,0.101017622008211,40,4.28434089552366,76.567180463607,13.0416666666667
"5B","5","B",NA,"8:30 AM",2022-11-16 08:30:00,12157,9,NA,NA,0.000210241889713106,2.52521533734412,23.25,2.36153435635973,1.46163661316671e-05,0.175557173607454,2.37291373061347,0.102060805617784,40,4.33831451902564,77.4474771969375,13.0416666666667
"5C","5","C",NA,"8:30 AM",2022-11-16 08:30:00,12427,9,NA,NA,0.000214911241545181,2.58129892219917,23.25,2.40681665820567,1.49409872434176e-05,0.179456197780689,2.41894695563351,0.10404072927456,40,4.33333940770384,79.3996010384083,13.0416666666667
"6A","6","A",NA,"8:30 AM",2022-11-16 08:30:00,11760,9,NA,NA,0.000203376213130388,2.44275169590909,23.25,2.26473824323953,1.41390528673526e-05,0.169824163989772,2.27711403478198,0.0979403885927733,40,4.19727715795995,60.8417946587384,13.0416666666667
"6B","6","B",NA,"8:30 AM",2022-11-16 08:30:00,10855,9,NA,NA,0.000187725237545099,2.25476782815418,23.25,2.09877237546475,1.30509709927817e-05,0.156755212594301,2.10961743899845,0.0907362339354172,40,3.91368835104562,59.6796298088877,13.0416666666667
"6C","6","C",NA,"8:30 AM",2022-11-16 08:30:00,10911,9,NA,NA,0.000188693695702863,2.26639997908708,23.25,2.11352028111182,1.31182998159595e-05,0.15756389908949,2.12414873219145,0.0913612357931806,40,3.93312861501785,56.6424240008977,13.0416666666667
"7A","7","A",NA,"8:30 AM",2022-11-16 08:30:00,4108,9,NA,NA,7.1043323430241e-05,0.853301357720625,23.25,0.731163772925171,4.93905010026228e-06,0.0593229307542503,0.739654981124659,0.0318131174677273,40,1.31445327462748,19.7039313372262,13.0416666666667
"7B","7","B",NA,"8:30 AM",2022-11-16 08:30:00,4148,9,NA,NA,7.17350792572151e-05,0.861610036958411,23.25,0.741965055934292,4.98714211681791e-06,0.0599005639650999,0.750282974170526,0.0322702354481947,40,1.34801520252433,18.9350705953462,13.0416666666667
"7C","7","C",NA,"8:30 AM",2022-11-16 08:30:00,4038,9,NA,NA,6.98327507330363e-05,0.838761169054499,23.25,0.710392074830705,4.85488907128995e-06,0.0583120726352636,0.719316507938331,0.0309383444274551,40,1.27438636645341,18.8560115310085,13.0416666666667
"8A","8","A",NA,"8:30 AM",2022-11-16 08:30:00,6818,9,NA,NA,0.000117909780707737,1.41621437608063,23.25,1.26811216866709,8.19728422190561e-06,0.0984575807893083,1.27840848065049,0.05498531099572,40,2.32615999685965,39.9917153300115,13.0416666666667
"8B","8","B",NA,"8:30 AM",2022-11-16 08:30:00,7230,9,NA,NA,0.00012503486572557,1.50179377222982,23.25,1.34746005538795,8.69263199242851e-06,0.104407202861059,1.35818959227948,0.0584167566571819,40,2.49043206653701,42.308347518142,13.0416666666667
"8C","8","C",NA,"8:30 AM",2022-11-16 08:30:00,7709,9,NA,NA,0.000133318641753585,1.60129020610231,23.25,1.44363301756532,9.26853389068207e-06,0.111324360560982,1.45459360774119,0.0625631659243523,40,2.71366879816636,43.4203004450382,13.0416666666667
"9A","9","A",NA,"8:30 AM",2022-11-16 08:30:00,8912,9,NA,NA,0.000154123198249832,1.85117373417873,23.25,1.67502973433766,1.07149012885924e-05,0.128696679377283,1.68727555840767,0.0725709917594697,40,3.01153901723328,29.7928879330682,13.0208333333333
"9B","9","B",NA,"8:30 AM",2022-11-16 08:30:00,8789,9,NA,NA,0.000151996049081886,1.82562454552254,23.25,1.65197314945281,1.05670183376838e-05,0.126920457253921,1.66404568355956,0.0715718573574004,40,3.01813824877636,29.6706246881056,13.0208333333333
"9C","9","C",NA,"8:30 AM",2022-11-16 08:30:00,8741,9,NA,NA,0.000151165942089517,1.81565413043719,23.25,1.63577122493912,1.05093079178171e-05,0.126227297400901,1.64827698395402,0.0708936337184525,40,2.96860523387075,29.6635087185141,13.0208333333333
"1A","1","A",NA,"6:45 PM",2022-11-17 18:45:00,3115,10,NA,NA,5.38704850256088e-05,0.647038395642587,6.08333333333333,0.432674471307707,3.74516578926899e-06,0.0449831862949099,0.447577408147626,0.0735743684626235,34.25,2.55942229492147,91.8064033959172,14.46875
"1B","1","B",NA,"6:45 PM",2022-11-17 18:45:00,3562,10,NA,NA,6.16008563920444e-05,0.739887886124846,6.08333333333333,0.488758056162763,4.28259407427806e-06,0.0514382374261537,0.506217019960691,0.083213756705867,34.25,2.87329480302785,91.6739619927628,14.46875
"1C","1","C",NA,"6:45 PM",2022-11-17 18:45:00,3563,10,NA,NA,6.16181502877188e-05,0.74009560310579,6.08333333333333,0.500597924076608,4.28379637469195e-06,0.051452678256425,0.517248201379347,0.085027101596605,34.25,2.97661470313493,89.170845128118,14.46875
"2A","2","A",NA,"6:45 PM",2022-11-17 18:45:00,3433,10,NA,NA,5.93699438500529e-05,0.713092395582986,6.08333333333333,0.477125905229863,4.12749732088618e-06,0.0495753703211639,0.49353068841799,0.0811283323426833,34.25,2.86337192119241,91.9289566394154,14.46875
"2B","2","B",NA,"6:45 PM",2022-11-17 18:45:00,2992,10,NA,NA,5.17433358576634e-05,0.621489206986395,6.08333333333333,0.415226244908357,3.59728283836046e-06,0.0432069641715475,0.429565989367697,0.0706135872933201,34.25,2.5195390759921,87.0373966103995,14.46875
"2C","2","C",NA,"6:45 PM",2022-11-17 18:45:00,2964,10,NA,NA,5.12591067787815e-05,0.615673131519945,6.08333333333333,0.411487339251353,3.56361842677152e-06,0.0428026209239528,0.425682675407981,0.0699752343136407,34.25,2.47940064726426,87.6941341843165,14.46875
"3A","3","A",NA,"6:45 PM",2022-11-17 18:45:00,5196,10,NA,NA,8.98590819239368e-05,1.07929743298841,6.08333333333333,0.860779169034633,6.24715295057518e-06,0.0750345540893585,0.875970922479976,0.143995220133695,34.25,4.85758401141553,104.395991072222,14.46875
"3B","3","B",NA,"6:45 PM",2022-11-17 18:45:00,5226,10,NA,NA,9.03778987941674e-05,1.08552894241674,6.08333333333333,0.839592036978278,6.28322196299189e-06,0.0754677789974956,0.856689980019425,0.140825750140179,34.25,4.74717872159505,103.110966587324,14.46875
"3C","3","C",NA,"6:45 PM",2022-11-17 18:45:00,5268,10,NA,NA,9.11042424124902e-05,1.09425305561642,6.08333333333333,0.843330942635282,6.3337185803753e-06,0.0760742938688877,0.860775465602939,0.141497336811442,34.25,4.88046509891122,103.706553531139,14.46875
"4A","4","A",NA,"6:45 PM",2022-11-17 18:45:00,2217,10,NA,NA,3.834056671004e-05,0.460508546754291,6.08333333333333,0.312614056321699,2.6655000175953e-06,0.0320153207113371,0.322895927474822,0.0530787825986009,34.25,1.94391604609219,35.5603682210045,14.46875
"4B","4","B",NA,"6:45 PM",2022-11-17 18:45:00,2204,10,NA,NA,3.81157460662734e-05,0.45780822600201,6.08333333333333,0.320922735559485,2.64987011221472e-06,0.031827589917811,0.330439242708232,0.054318779623271,34.25,2.03182527215335,35.8592774817798,14.46875
"4C","4","C",NA,"6:45 PM",2022-11-17 18:45:00,2270,10,NA,NA,3.92571431807807e-05,0.471517546744357,6.08333333333333,0.324869358197434,2.7292219395315e-06,0.0327806847157128,0.335064584368929,0.055079109759276,34.25,1.99165408820195,34.6644330011811,14.46875
"5A","5","A",NA,"6:45 PM",2022-11-17 18:45:00,3844,10,NA,NA,6.64777349722119e-05,0.798464074751237,6.08333333333333,0.559381829683944,4.62164279099519e-06,0.0555105515626432,0.576003225326141,0.0946854616974478,34.25,3.35141530845941,79.9185957720664,14.46875
"5B","5","B",NA,"6:45 PM",2022-11-17 18:45:00,3803,10,NA,NA,6.57686852495635e-05,0.789947678532507,6.08333333333333,0.58285384853069,4.57234847402567e-06,0.0549184775215224,0.597251356311115,0.0981783051470326,34.25,3.42909477184748,80.876571968785,14.46875
"5C","5","C",NA,"6:45 PM",2022-11-17 18:45:00,3704,10,NA,NA,6.40565895778025e-05,0.769383697418986,6.08333333333333,0.57703777306424,4.45332073305051e-06,0.0534888353246697,0.590409981895407,0.0970536956540395,34.25,3.44374202690226,82.8433430653106,14.46875
"6A","6","A",NA,"6:45 PM",2022-11-17 18:45:00,3254,10,NA,NA,5.62743365243438e-05,0.675911055993893,6.08333333333333,0.493327829743545,3.91228554679977e-06,0.0469904617026121,0.506021319551965,0.0831815867756655,34.25,3.10171382818451,63.9435084869229,14.46875
"6B","6","B",NA,"6:45 PM",2022-11-17 18:45:00,3266,10,NA,NA,5.6481863272436e-05,0.678403659765229,6.08333333333333,0.468194075049243,3.92671315176646e-06,0.047163751665867,0.482808195283737,0.0793657307315732,34.25,2.91299614492221,62.5926259538099,14.46875
"6C","6","C",NA,"6:45 PM",2022-11-17 18:45:00,3196,10,NA,NA,5.52712905752314e-05,0.663863471099104,6.08333333333333,0.467570924106409,3.84255212279412e-06,0.0461528935468802,0.48121750871273,0.0791042480075721,34.25,2.91922141008789,59.5616454109856,14.46875
"7A","7","A",NA,"6:45 PM",2022-11-17 18:45:00,1425,10,NA,NA,2.46438013359526e-05,0.295996697846127,6.08333333333333,0.16347326400344,1.713278089794e-06,0.0205781831365157,0.172686513716491,0.0283868241725739,34.25,1.03092400059016,20.7348553378164,14.46875
"7B","7","B",NA,"6:45 PM",2022-11-17 18:45:00,1397,10,NA,NA,2.41595722570708e-05,0.290180622379677,6.08333333333333,0.166381301736665,1.67961367820507e-06,0.0201738398889211,0.174988036578324,0.0287651566978067,34.25,1.04523109050027,19.9803016858465,14.46875
"7C","7","C",NA,"6:45 PM",2022-11-17 18:45:00,1539,10,NA,NA,2.66153054428289e-05,0.319676433673817,6.08333333333333,0.165550433812887,1.85034033697752e-06,0.022224437787437,0.176265529874146,0.02897515559575,34.25,1.02601868789739,19.8820302189058,14.46875
"8A","8","A",NA,"6:45 PM",2022-11-17 18:45:00,2445,10,NA,NA,4.22835749237924e-05,0.507868018409671,6.08333333333333,0.318222414807205,2.93962451196234e-06,0.0353078300131797,0.331406892844846,0.0544778453991528,34.25,1.8745565532622,41.8662718832737,14.46875
"8B","8","B",NA,"6:45 PM",2022-11-17 18:45:00,2570,10,NA,NA,4.44453118830865e-05,0.533832641027752,6.08333333333333,0.343979320444342,3.08991206369865e-06,0.0371129337970845,0.357178239312254,0.0587142311198226,34.25,2.0058681656812,44.3142156838232,14.46875
"8C","8","C",NA,"6:45 PM",2022-11-17 18:45:00,2583,10,NA,NA,4.46701325268531e-05,0.536532961780033,6.08333333333333,0.357273207224799,3.10554196907923e-06,0.0373006645906106,0.369735643748879,0.0607784619861171,34.25,2.11222537796679,45.532525823005,14.46875
"9A","9","A",NA,"6:45 PM",2022-11-17 18:45:00,3266,10,NA,NA,5.6481863272436e-05,0.678403659765229,6.08333333333333,0.453446169402173,3.92671315176646e-06,0.047163751665867,0.469085588585924,0.0771099597675492,34.25,2.5632862949002,32.3561742279684,14.4479166666667
"9B","9","B",NA,"6:45 PM",2022-11-17 18:45:00,3284,10,NA,NA,5.67931533945744e-05,0.682142565422233,6.08333333333333,0.447837810916667,3.94835455921649e-06,0.0474236866107493,0.464127067462625,0.0762948604048151,34.25,2.53221754167794,32.2028422297835,14.4479166666667
"9C","9","C",NA,"6:45 PM",2022-11-17 18:45:00,3017,10,NA,NA,5.21756832495222e-05,0.626682131510011,6.08333333333333,0.433920773193375,3.62734034870772e-06,0.0435679849283284,0.447321863685085,0.0735323611537126,34.25,2.47329516218583,32.1368038807,14.4479166666667
"1A","1","A",NA,"5:00 PM",2022-11-18 17:00:00,3691,11,NA,NA,6.38317689340359e-05,0.766683376666706,9,0.549411414598601,4.43769082766994e-06,0.0533011045311436,0.564516523062317,0.0627240581180352,22.25,1.51631999570983,93.3227233916271,15.3958333333333
"1B","1","B",NA,"5:00 PM",2022-11-18 17:00:00,3824,11,NA,NA,6.61318570587249e-05,0.794309735132344,9,0.616296282462779,4.59759678271738e-06,0.0552217349572184,0.628672074005231,0.0698524526672479,22.25,1.7028615792759,93.3768235720387,15.3958333333333
"1C","1","C",NA,"5:00 PM",2022-11-18 17:00:00,3968,11,NA,NA,6.86221780358317e-05,0.824220980388374,9,0.644545791871251,4.77072804231761e-06,0.0573012145162768,0.657037110055873,0.0730041233395414,22.25,1.75809737741463,90.9289425055326,15.3958333333333
"2A","2","A",NA,"5:00 PM",2022-11-18 17:00:00,3811,11,NA,NA,6.59070364149583e-05,0.791609414380064,9,0.614219112653332,4.5819668773368e-06,0.0550340041636923,0.62655158170497,0.0696168424116633,22.25,1.67704006914211,93.6059967085575,15.3958333333333
"2B","2","B",NA,"5:00 PM",2022-11-18 17:00:00,3650,11,NA,NA,6.31227192113875e-05,0.758166980447975,9,0.558343244779221,4.38839651070042e-06,0.0527090304900228,0.572235323500153,0.0635817026111281,22.25,1.49292260018699,88.5303192105865,15.3958333333333
"2C","2","C",NA,"5:00 PM",2022-11-18 17:00:00,3614,11,NA,NA,6.25001389671108e-05,0.750689169133968,9,0.54442620705593,4.34511369580036e-06,0.0521891606002582,0.55876595151527,0.0620851057239189,22.25,1.46917128291785,89.1633054672343,15.3958333333333
"3A","3","A",NA,"5:00 PM",2022-11-18 17:00:00,6852,11,NA,NA,0.000118497773160665,1.42327675343275,9,1.22428388568777,8.23816243597789e-06,0.0989485690185305,1.23811820108762,0.137568689009736,22.25,3.13239848922066,107.528389561442,15.3958333333333
"3B","3","B",NA,"5:00 PM",2022-11-18 17:00:00,6627,11,NA,NA,0.000114606646633936,1.3765404327202,9,1.17547039516578,7.96764484285252e-06,0.0956993822075017,1.18944911886834,0.132161013207593,22.25,3.03697774224397,106.147944329568,15.3958333333333
"3C","3","C",NA,"5:00 PM",2022-11-18 17:00:00,6540,11,NA,NA,0.000113102077710267,1.35846905537802,9,1.16695399894705,7.86304470684405e-06,0.0944430299739039,1.18026844445713,0.131140938273014,22.25,3.03310081031458,106.739654341454,15.3958333333333
"4A","4","A",NA,"5:00 PM",2022-11-18 17:00:00,2862,11,NA,NA,4.94951294199975e-05,0.59448599946359,9,0.435997943002822,3.44098378455469e-06,0.0413296562362864,0.447016296499777,0.0496684773888641,22.25,1.14306326736055,36.703431488365,15.3958333333333
"4B","4","B",NA,"5:00 PM",2022-11-18 17:00:00,2930,11,NA,NA,5.06711143258535e-05,0.608610754167827,9,0.460300829773346,3.52274021269924e-06,0.0423116326947306,0.470611582587011,0.0522901758430012,22.25,1.18602462956228,37.0453021113421,15.3958333333333
"4C","4","C",NA,"5:00 PM",2022-11-18 17:00:00,2765,11,NA,NA,4.78176215395853e-05,0.574337452311959,9,0.439529131678881,3.32436064440731e-06,0.0399288956999762,0.448901230524915,0.0498779145027683,22.25,1.16764689491524,35.8320798960964,15.3958333333333
"5A","5","A",NA,"5:00 PM",2022-11-18 17:00:00,4674,11,NA,NA,8.08316683819247e-05,0.970869168935297,9,0.813627414360197,5.61955213452432e-06,0.0674964406877716,0.824559122875525,0.0916176803195028,22.25,2.07262245493858,81.991218227005,15.3958333333333
"5B","5","B",NA,"5:00 PM",2022-11-18 17:00:00,4989,11,NA,NA,8.62792455193458e-05,1.03630001793286,9,0.834814546416551,5.99827676489984e-06,0.072045302223212,0.848822151779653,0.0943135724199615,22.25,2.14147213793281,83.0180441067178,15.3958333333333
"5C","5","C",NA,"5:00 PM",2022-11-18 17:00:00,4868,11,NA,NA,8.41866841427491e-05,1.01116626323856,9,0.794517452113289,5.85279841481909e-06,0.070297961760392,0.809579238086192,0.0899532486762436,22.25,2.0804522556744,84.923795320985,15.3958333333333
"6A","6","A",NA,"5:00 PM",2022-11-18 17:00:00,3963,11,NA,NA,6.85357085574599e-05,0.823182395483651,9,0.658670546575488,4.76471654024816e-06,0.0572290103649206,0.670107684150309,0.0744564093500343,22.25,1.75372270689841,65.6972311938213,15.3958333333333
"6B","6","B",NA,"5:00 PM",2022-11-18 17:00:00,3734,11,NA,NA,6.45754064480331e-05,0.775615206847326,9,0.635406244709687,4.48938974546723e-06,0.0539220602328069,0.645153805142773,0.0716837561269748,22.25,1.68042554130135,64.2730514951113,15.3958333333333
"6C","6","C",NA,"5:00 PM",2022-11-18 17:00:00,3843,11,NA,NA,6.64604410765376e-05,0.798256357770293,9,0.654100772994705,4.62044049058129e-06,0.0554961107323719,0.664122709202945,0.0737914121336606,22.25,1.70096421907121,61.2626096300568,15.3958333333333
"7A","7","A",NA,"5:00 PM",2022-11-18 17:00:00,1678,11,NA,NA,2.90191569415639e-05,0.348549094025124,9,0.235343339410289,2.0174600945083e-06,0.0242317131951392,0.243213591908115,0.027023732434235,22.25,0.616442442250749,21.3512977800671,15.3958333333333
"7B","7","B",NA,"5:00 PM",2022-11-18 17:00:00,1653,11,NA,NA,2.85868095497051e-05,0.343356169501508,9,0.23222758469612,1.98740258416104e-06,0.0238706924383583,0.239953428891232,0.0266614920990258,22.25,0.616621467864761,20.5969231537112,15.3958333333333
"7C","7","C",NA,"5:00 PM",2022-11-18 17:00:00,1707,11,NA,NA,2.95206799161201e-05,0.354572886472519,9,0.21083273565882,2.05232680651113e-06,0.0246504972730052,0.220825790206518,0.0245361989118353,22.25,0.595313818896887,20.4773440378027,15.3958333333333
"8A","8","A",NA,"5:00 PM",2022-11-18 17:00:00,2965,11,NA,NA,5.12764006744559e-05,0.615880848500889,9,0.422496339241419,3.56482072718541e-06,0.042817061754224,0.435940752223943,0.0484378613582159,22.25,1.14493723767573,43.0112091209495,15.3958333333333
"8B","8","B",NA,"5:00 PM",2022-11-18 17:00:00,3160,11,NA,NA,5.46487103309546e-05,0.656385659785096,9,0.470063527877745,3.79926930789407e-06,0.0456330236571156,0.483016952631046,0.0536685502923384,22.25,1.25025844321029,45.5644741270334,15.3958333333333
"8C","8","C",NA,"5:00 PM",2022-11-18 17:00:00,3095,11,NA,NA,5.35246071121217e-05,0.642884056023694,9,0.491042942953154,3.72111978099118e-06,0.0446943696894851,0.50159918988143,0.0557332433201589,22.25,1.29619272153232,46.8287185445373,15.3958333333333
"9A","9","A",NA,"5:00 PM",2022-11-18 17:00:00,3827,11,NA,NA,6.61837387457479e-05,0.794932886075178,9,0.620035188119783,4.60120368395905e-06,0.0552650574480321,0.632194367208166,0.0702438185786851,22.25,1.63931078410186,33.9954850120702,15.375
"9B","9","B",NA,"5:00 PM",2022-11-18 17:00:00,3773,11,NA,NA,6.52498683793329e-05,0.783716169104167,9,0.6038332636061,4.53627946160896e-06,0.0544852526133852,0.616339022620993,0.0684821136245548,22.25,1.61064383607674,33.8134860658603,15.375
"9C","9","C",NA,"5:00 PM",2022-11-18 17:00:00,3684,11,NA,NA,6.37107116643155e-05,0.765229357800093,9,0.592616546635089,4.4292747247727e-06,0.0532000187192449,0.604616876590488,0.0671796529544987,22.25,1.56542115695385,33.7022250376538,15.375
"1A","1","A",NA,"10:30 AM",2022-11-22 10:30:00,6545,12,NA,NA,0.000113188547188639,1.35950764028274,23.5,1.16944660271838,7.8690562089135e-06,0.09451523412526,1.18265996241657,0.0503259558475136,89.5,5.05898812495831,98.3817115165854,19.125
"1B","1","B",NA,"10:30 AM",2022-11-22 10:30:00,7465,12,NA,NA,0.000129098931209043,1.55060726275182,23.5,1.33520475351221,8.97517258969278e-06,0.1078007979748,1.35017989450349,0.0574544635958932,89.5,5.69698450277556,99.0738080748142,19.125
